"Region","rsu_raf","nombre","glosa","fono","Socios","Socias","FechaConstitucion","Column1","NombreOficina","Empresa","total","tramo","tipo","anio","Mes","Dia","antiguedad","decada","codigo_region"
"O'Higgins",6010154,"SINDICATO DE TRABAJADORES EL TENIENTE.","ACTIVO","230145",750,157,1992-08-21,"40000 EXTRACCIÓN Y PROCESAMIENTO DE COBRE","IPT RANCAGUA",": 61704000-K CODELCO",907,"Más de 200","Empresa",1992,8,21,29,"Entre 1991 a 2000","06"
"O'Higgins",6010158,"SINDICATO DE TRABAJADORES DE LA EMPRESA SERVICIOS GENERALES SEXTA REGION LTDA. ""SEGESEXTA LTDA.""","ACTIVO",NA,56,123,1992-11-10,"471910 VENTA AL POR MENOR EN COMERCIOS DE VESTUARIO Y PRODUCTOS PARA EL HOGAR (GRANDES TIENDAS)","IPT RANCAGUA",": 77261280-K FALABELLA RETAIL S.A.: 78150440-8 SEGESEXTA LTDA.",179,"Entre 101 y 200","Empresa",1992,11,10,29,"Entre 1991 a 2000","06"
"O'Higgins",6010167,"SINDICATO DE TRABAJADORES COLEGIO COYA S.A.","ACTIVO","212586",17,54,1993-05-13,"850022 ENSEÑANZA PRIMARIA, SECUNDARIA CIENTÍFICO HUMANISTA Y TÉCNICO PROFESIONAL PRIVADA","IPT RANCAGUA",": 76858590-3 COLEGIO COYA S.A.",71,"Entre 51 y 100","Empresa",1993,5,13,28,"Entre 1991 a 2000","06"
"O'Higgins",6010175,"SINDICATO DE PROFESIONALES NO MEDICOS N°4 DE LA EMPRESA FUNDACION DE SALUD EL TENIENTE","ACTIVO","211539",13,152,1993-12-16,"861020 ACTIVIDADES DE HOSPITALES Y CLÍNICAS PRIVADAS","IPT RANCAGUA",": 70905700-6 FUNDACION DE SALUD EL TENIENTE",165,"Entre 101 y 200","Empresa",1993,12,16,28,"Entre 1991 a 2000","06"
"O'Higgins",6010182,"SINDICATO DE TRABAJADORES DE EMPRESA EL MOLINO LTDA. ""DAGOBERTO OSORIO""","ACTIVO","463098",13,0,1994-09-06,"12400 CULTIVO DE FRUTAS DE PEPITA Y DE HUESO","IPT RANCAGUA",": 84852100-0 SOC. AGRICOLA FUNDO EL MOLINO LTDA.",13,"40 o menos","Empresa",1994,9,6,27,"Entre 1991 a 2000","06"
"O'Higgins",6010224,"SINDICATO DE TRABAJADORES PROFESIONALES Y TECNICOS DE LA EMPRESA DE SERVICIOS SANITARIOS ESSBIO S.A.","ACTIVO","9.5488113000000006",22,8,1994-12-13,"360000 CAPTACIÓN, TRATAMIENTO Y DISTRIBUCIÓN DE AGUA","IPT RANCAGUA",": 76833300-9 ESSBIO S.A.",30,"40 o menos","Empresa",1994,12,13,27,"Entre 1991 a 2000","06"
"O'Higgins",6010254,"SINDICATO Nº2 DE TRABAJADORES DE AGUAS CCU., NESTLE CHILE S.A., PLANTA CACHANTUN","ACTIVO",NA,34,3,1971-07-27,"110402 PRODUCCIÓN DE AGUAS MINERALES Y OTRAS AGUAS EMBOTELLADAS","IPT RANCAGUA",": 76007212-5 AGUAS CCU NESTLE CHILE S.A",37,"40 o menos","Empresa",1971,7,27,50,"Entre 1971 a 1980","06"
"O'Higgins",6010259,"SINDICATO DE TRABAJADORES asistentes DE LA educacion MUNICIPAL DE SERVICIOS PUBLICOS TRASPASADOS DE RANCAGUA","ACTIVO",NA,206,377,1996-09-10,"855000 ACTIVIDADES DE APOYO A LA ENSEÑANZA","IPT RANCAGUA",": 71014200-9 CORPORACION MUNICIPAL DE SERVICIOS PUBLICOS TRASPASADOS DE RANCAGUA",583,"Más de 200","Empresa",1996,9,10,25,"Entre 1991 a 2000","06"
"O'Higgins",6010262,"SINDICATO DE EMPRESA CORPORACION MUNICIPAL DE SERVICIOS PUBLICOS TRASPASADOS DE RANCAGUA.","ACTIVO","232048",21,17,1996-10-25,NA,"IPT RANCAGUA",": 71014200-9 CORPORACION MUNICIPAL DE SERVICIOS PUBLICOS TRASPASADOS DE RANCAGUA",38,"40 o menos","Empresa",1996,10,25,25,"Entre 1991 a 2000","06"
"O'Higgins",6010270,"SINDICATO DE TRABAJADORES TECNICOS Y PROFESIONALES DE LA EMPRESA DE SERVICIOS SANITARIOS DEL BIO - BIO S.A.","ACTIVO","233239",50,74,1997-09-08,"360000 CAPTACIÓN, TRATAMIENTO Y DISTRIBUCIÓN DE AGUA","IPT RANCAGUA",": 76833300-9 ESSBIO S.A.",124,"Entre 101 y 200","Empresa",1997,9,8,24,"Entre 1991 a 2000","06"
"O'Higgins",6010275,"SINDICATO NACIONAL DE EMPRESA DE TRABAJADORES SODEXHO CHILE S.A. N°2","ACTIVO","72-2242023",64,288,1997-11-28,"562900 SUMINISTRO INDUSTRIAL DE COMIDAS POR ENCARGO; CONCESIÓN DE SERVICIOS DE ALIMENTACIÓN ","IPT RANCAGUA",": 94623000-6 SODEXO CHILE SPA",352,"Más de 200","Empresa",1997,11,28,24,"Entre 1991 a 2000","06"
"O'Higgins",6010280,"SINDICATO DE EMPRESA DE TRANSPORTES Y SERVICIOS TRANSCARGO LIMITADA.","ACTIVO","215269",103,10,1998-05-19,"492300 TRANSPORTE DE CARGA POR CARRETERA","IPT RANCAGUA",": 79745280-7 EMPRESA DE TRANSPORTES Y SERVICIOS TRANSCARGO LTDA.",113,"Entre 101 y 200","Empresa",1998,5,19,23,"Entre 1991 a 2000","06"
"O'Higgins",6010289,"SINDICATO DE EMPRESA RANCAGUA STORE CO S.A., SEXTA REGION.","ACTIVO","9.4762699000000001",129,238,1999-09-03,"471910 VENTA AL POR MENOR EN COMERCIOS DE VESTUARIO Y PRODUCTOS PARA EL HOGAR (GRANDES TIENDAS)","IPT RANCAGUA",": 76879810-9 RIPLEY STORE SPA: 83382700-6 COMERCIAL ECCSA S.A.: 96847500-2 RANCAGUA STORE CO. S.A.",367,"Más de 200","Empresa",1999,9,3,22,"Entre 1991 a 2000","06"
"O'Higgins",6010295,"SINDICATO DE TRABAJADORES DE EMPRESA RAMON ACHURRA Y COMPAÑIA LIMITADA.","ACTIVO",NA,50,0,2000-02-25,"12400 CULTIVO DE FRUTAS DE PEPITA Y DE HUESO","IPT RANCAGUA",": 78183610-9 RAMON ACHURRA Y COMPAÑIA LIMITADA",50,"Entre 41 y 50","Empresa",2000,2,25,22,"Entre 1991 a 2000","06"
"O'Higgins",6020010,"SINDICATO DE TRABAJADORES N° 2 DE LA EMPRESA NESTLE CHILE S.A.FABRICA SAN FERNANDO","ACTIVO","209300",115,54,1967-04-22,NA,"IPT COLCHAGUA (SAN FERNANDO)",": 90703000-8 NESTLE CHILE S.A.",169,"Entre 101 y 200","Empresa",1967,4,22,55,"Entre 1961 a 1970","06"
"O'Higgins",6020015,"SINDICATO DE TRABAJADORES DE EMPRESA BANCO DE CHILE ZONA CENTRAL","ACTIVO","712033",122,136,1963-10-19,"641910 ACTIVIDADES BANCARIAS","IPT COLCHAGUA (SAN FERNANDO)",": 97004000-5 BANCO DE CHILE",258,"Más de 200","Empresa",1963,10,19,58,"Entre 1961 a 1970","06"
"O'Higgins",6020017,"SINDICATO DE TRABAJADORES DE LA EMPRESA COPEVAL S.A.","ACTIVO","714255",62,304,1970-11-23,"469000 VENTA AL POR MAYOR NO ESPECIALIZADA","IPT COLCHAGUA (SAN FERNANDO)",": 81290800-6 COMPAÑIA AGROPECUARIA COPEVAL S.A.",366,"Más de 200","Empresa",1970,11,23,51,"Entre 1961 a 1970","06"
"O'Higgins",6020019,"SINDICATO DE EMPRESAS DE TRABAJADORES DEL BANCO SANTANDER CHILE, FILIALES Y EMPRESAS ASOCIADAS AL GRUPO SANTANDER DE TODAS LAS REGIONES DEL PAIS","ACTIVO","711987",148,172,1969-10-25,NA,"IPT COLCHAGUA (SAN FERNANDO)",": 77726740-K SANTANDER GESTION DE RECAUDACION Y COBRANZAS LIMITADA: 78369490-5 SERVICIOS DE COBRANZA FISCALEX LTDA.: 96727360-0 MULTINEGOCIOS S.A.: 97036000-K BANCO SANTANDER CHILE",320,"Más de 200","Empresa",1969,10,25,52,"Entre 1961 a 1970","06"
"O'Higgins",6020020,"SINDICATO DE TRABAJADORES Nº1 DE LA EMPRESA NESTLE CHILE S.A. FABRICA SAN FERNANDO","ACTIVO","209300",134,22,1965-03-05,NA,"IPT COLCHAGUA (SAN FERNANDO)",": 90703000-8 NESTLE CHILE S.A.",156,"Entre 101 y 200","Empresa",1965,3,5,57,"Entre 1961 a 1970","06"
"O'Higgins",6020024,"SINDICATO DE TRABAJADORES DE LA EMPRESA VIÑA SAN CARLOS DE CUNACO","ACTIVO",NA,31,4,1981-02-11,NA,"IPT COLCHAGUA (SAN FERNANDO)",": 77107650-5 VIU MANENT Y CIA. LIMITADA",35,"40 o menos","Empresa",1981,2,11,41,"Entre 1981 a 1990","06"
"O'Higgins",6020034,"SINDICATO DE TRABAJADORES DE EMPRESA BODEGA Y VIÑEDOS SANTA EMILIANA S.A.","ACTIVO",NA,36,6,1983-01-03,"0 ACTIVIDADES NO ESPECIFICADAS","IPT COLCHAGUA (SAN FERNANDO)",": 96512200-1 VIÑEDOS EMILIANA S.A.",42,"Entre 41 y 50","Empresa",1983,1,3,39,"Entre 1981 a 1990","06"
"O'Higgins",6020046,"SINDICATO DE TRABAJADORES DE LA EMPRESA RINCONADA","ACTIVO",NA,22,4,1985-12-07,NA,"IPT COLCHAGUA (SAN FERNANDO)",": 86579500-9 ROBERTO TAMM Y CIA. LTDA.",26,"40 o menos","Empresa",1985,12,7,36,"Entre 1981 a 1990","06"
"O'Higgins",6020056,"SINDICATO DE TRABAJADORES DE LA EMPRESA PATAGONIAFRESH S.A.","ACTIVO",NA,35,8,1989-01-12,NA,"IPT COLCHAGUA (SAN FERNANDO)",": 96912440-8 PATAGONIAFRESH S.A.",43,"Entre 41 y 50","Empresa",1989,1,12,33,"Entre 1981 a 1990","06"
"O'Higgins",6020062,"SINDICATO DE TRABAJADORES DEL LICEO TECNICO FELISA CLARA TOLUP ZEIMAN","ACTIVO",NA,14,28,1990-01-02,NA,"IPT COLCHAGUA (SAN FERNANDO)",": 60904133-1 LICEO TECNICO FELISA CLARA TOLUP ZEIMAN",42,"Entre 41 y 50","Empresa",1990,1,2,32,"Entre 1981 a 1990","06"
"O'Higgins",6020073,"SINDICATO DE TRABAJADORES EMPRESA NACIONAL DEL PETROLEO - EMALCO LTDA.","ACTIVO","713551",86,6,1991-03-16,"0 ACTIVIDADES NO ESPECIFICADAS","IPT COLCHAGUA (SAN FERNANDO)",": 87913400-5 EMPRESA ALMACENADORA DE COMBUSTIBLES S A",92,"Entre 51 y 100","Empresa",1991,3,16,31,"Entre 1991 a 2000","06"
"O'Higgins",6020081,"SINDICATO DE TRABAJADORES DE EMPRESA AGRICOLA SANTA EUGENIA LTDA.","ACTIVO",NA,21,0,1991-07-31,"0 ACTIVIDADES NO ESPECIFICADAS","IPT COLCHAGUA (SAN FERNANDO)",": 94592000-9 AGRICOLA SANTA EUGENIA LTDA",21,"40 o menos","Empresa",1991,7,31,30,"Entre 1991 a 2000","06"
"O'Higgins",6020084,"SINDICATO DE TRABAJADORES DE EMPRESA SOCIEDAD AGRICOLA AVILES Y DONOSO LTDA.","ACTIVO",NA,9,0,1991-08-25,NA,"IPT COLCHAGUA (SAN FERNANDO)",": 85628400-K SOC AGRICOLA SANTA GABRIELA LTDA",9,"40 o menos","Empresa",1991,8,25,30,"Entre 1991 a 2000","06"
"O'Higgins",6020085,"SINDICATO DE TRABAJADORES DE EMPRESA INVERSIONES SANTA ELIANA LTDA. CORDILLERA SUR","ACTIVO",NA,8,0,1991-09-06,NA,"IPT COLCHAGUA (SAN FERNANDO)",": 78737590-1 INVERSIONES SANTA ELIANA LIMITADA",8,"40 o menos","Empresa",1991,9,6,30,"Entre 1991 a 2000","06"
"O'Higgins",6020111,"SINDICATO DE TRABAJADORES DE EMPRESA BODEGA Y VIÑEDOS SANTA EMILIANA Nº2 NUEVA ESPERANZA","ACTIVO","858303",22,0,1995-09-30,NA,"IPT COLCHAGUA (SAN FERNANDO)",": 96512200-1 VIÑEDOS EMILIANA S.A.",22,"40 o menos","Empresa",1995,9,30,26,"Entre 1991 a 2000","06"
"O'Higgins",6020115,"SINDICATO DE TRABAJADORES NO DOCENTES DE LA CORPORACION MUNICIPAL SAN FERNANDO EDUCACION MENORES Y SALUD","ACTIVO",NA,59,150,1996-11-09,"0 ACTIVIDADES NO ESPECIFICADAS","IPT COLCHAGUA (SAN FERNANDO)",": 71328600-1 CORPORACION MUNICIPAL DE EDUCACION, MENORES Y SALUD SAN FERNANDO",209,"Más de 200","Empresa",1996,11,9,25,"Entre 1991 a 2000","06"
"O'Higgins",6030049,"SINDICATO DE TRABAJADORES BELLAVISTA","ACTIVO","680066",29,0,1992-11-18,"0 ACTIVIDADES NO ESPECIFICADAS","ICT RENGO",": 86480200-1 SOC. AGRICOLA SAN RAMON LTDA.",29,"40 o menos","Empresa",1992,11,18,29,"Entre 1991 a 2000","06"
"O'Higgins",6030063,"SINDICATO DE EMPRESA VIÑA CASAS DEL TOQUI S.A.","ACTIVO",NA,15,15,1996-10-12,"0 ACTIVIDADES NO ESPECIFICADAS","ICT RENGO",": 78521920-1 CASAS DEL TOQUI S.A.",30,"40 o menos","Empresa",1996,10,12,25,"Entre 1991 a 2000","06"
"O'Higgins",6040023,"SINDICATO DE TRABAJADORES CO DOCENTES DE LA CORPORACION DE DESARROLLO DE LA COMUNA DE SAN VICENTE DE TAGUA TAGUA","ACTIVO",NA,19,51,1997-05-08,NA,"IPT SAN VICENTE DE TAGUA TAGUA",": 71015300-0 CORPORACION DE DESARROLLO DE LA COMUNA DE SAN VICENTE DE TAGUA TAGUA",70,"Entre 51 y 100","Empresa",1997,5,8,24,"Entre 1991 a 2000","06"
"O'Higgins",6040025,"SINDICATO DE TRABAJADORES DE EMPRESA AGRICOLAS NUEVA ESPERANZA","ACTIVO",NA,17,0,1967-09-25,NA,"IPT SAN VICENTE DE TAGUA TAGUA",": 90227000-0 VIÑA CONCHA Y TORO S.A",17,"40 o menos","Empresa",1967,9,25,54,"Entre 1961 a 1970","06"
"O'Higgins",6040027,"SINDICATO DE EMPRESA DE TRABAJADORES AGRICOLAS EL PORVENIR DE LA ROSA","ACTIVO",NA,70,0,1970-05-14,NA,"IPT SAN VICENTE DE TAGUA TAGUA",": 90831000-4 SOCIEDAD AGRICOLA LA ROSA SOFRUCO S.A.",70,"Entre 51 y 100","Empresa",1970,5,14,51,"Entre 1961 a 1970","06"
"O'Higgins",6040034,"SINDICATO DE EMPRESA DE TRABAJADORES AGRICOLAS "" LA UNION"" DE LA EMPRESA SOCIEDAD AGRICOLA LA ROSA SOFRUCO S.A.","ACTIVO",NA,41,1,1989-03-15,NA,"IPT SAN VICENTE DE TAGUA TAGUA",": 90831000-4 SOCIEDAD AGRICOLA LA ROSA SOFRUCO S.A.",42,"Entre 41 y 50","Empresa",1989,3,15,33,"Entre 1981 a 1990","06"
"O'Higgins",6070015,"SINDICATO DE TRABAJADORES DE EMPRESA INSTITUTO INVESTIGACIONES AGROPECUARIAS SUB-ESTACION EXPERIMENTAL HIDANGO DE LA COMUNA DE LITUECHE","ACTIVO",NA,11,0,1989-08-29,NA,"IPT CARDENAL CARO",": 61312000-9 INSTITUTO DE INVESTIGACIONES AGROPECUARIAS",11,"40 o menos","Empresa",1989,8,29,32,"Entre 1981 a 1990","06"
"O'Higgins",6060070,"SINDICATO DE TRABAJADORES DE LA EMPRESA AGRICOLA MANQUEHUE LIMITADA","ACTIVO",NA,14,0,1995-06-13,NA,"ICT SANTA CRUZ",": 79811200-7 AGRICOLA MANQUEHUE LTDA.",14,"40 o menos","Empresa",1995,6,13,26,"Entre 1991 a 2000","06"
"Maule",7010002,"SINDICATO DE TRABAJADORES DE EMPRESA ABASTECEDORA DE COMBUSTIBLES S.A.","ACTIVO",NA,42,9,1979-11-03,NA,"IPT TALCA",": 91806000-6 ABASTIBLE S.A.",51,"Entre 51 y 100","Empresa",1979,11,3,42,"Entre 1971 a 1980","07"
"Maule",7010003,"SINDICATO DE TRABAJADORES DE EMPRESA UNIVERSIDAD CATOLICA DEL MAULE.-","ACTIVO","203561/203369",120,182,1979-10-26,NA,"IPT TALCA",": 71918300-K UNIVERSIDAD CATOLICA DEL MAULE",302,"Más de 200","Empresa",1979,10,26,42,"Entre 1971 a 1980","07"
"Maule",7010031,"SINDICATO DE TRABAJADORES DE EMPRESA PRODUCTOS FERNANDEZ S.A.INDUSTRIAS ALIMENTICIAS Nº 1","ACTIVO",NA,674,26,1942-03-23,"101020 ELABORACIÓN Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS","IPT TALCA",": 91004000-6 PRODUCTOS FERNANDEZ S.A.",700,"Más de 200","Empresa",1942,3,23,80,"Entre 1900 a 1950","07"
"Maule",7010032,"SINDICATO DE TRANSPORTES C.C.U Nº1 NACIONAL","ACTIVO",NA,44,0,1932-12-02,"942000 ACTIVIDADES DE SINDICATOS","IPT TALCA",": 79862750-3 TRANSPORTES CCU LTDA",44,"Entre 41 y 50","Empresa",1932,12,2,89,"Entre 1900 a 1950","07"
"Maule",7080054,"SINDICATO DE TRABAJADORES DE EMPRESA COMPAÑIA CHILENA DE FOSFOROS S.A. Nº1","ACTIVO",NA,144,66,1939-01-21,NA,"ICT PARRAL",": 90081000-8 CIA CHILENA DE FOSFOROS S.A.",210,"Más de 200","Empresa",1939,1,21,83,"Entre 1900 a 1950","07"
"Maule",7010036,"SINDICATO DE TRABAJADORES DE EMPRESA COOPERATIVA DE SERVICIO DE RIEGO DEL CENTRO LTDA. Nº 1","ACTIVO",NA,18,0,1970-07-17,NA,"IPT TALCA",": 81432100-2 COOPERATIVA DE SERVICIO DE RIEGO DEL CENTRO LTDA.",18,"40 o menos","Empresa",1970,7,17,51,"Entre 1961 a 1970","07"
"Maule",7010039,"SINDICATO NACIONAL DE EMPRESA SOCIEDAD EMBONOR S.A.(TALCA) Nº1","ACTIVO",NA,134,1,1967-06-29,"942000 ACTIVIDADES DE SINDICATOS","IPT TALCA",": 96891720-K EMBONOR S.A.",135,"Entre 101 y 200","Empresa",1967,6,29,54,"Entre 1961 a 1970","07"
"Maule",7080056,"SINDICATO DE TRABAJADORES DE EMPRESA COMPAÑIA CHILENA DE FOSFOROS S.A. Nº2","ACTIVO",NA,60,11,1953-05-09,NA,"ICT PARRAL",": 90081000-8 CIA CHILENA DE FOSFOROS S.A.",71,"Entre 51 y 100","Empresa",1953,5,9,68,"Entre 1951 a 1960","07"
"Maule",7010063,"SINDICATO DE TRABAJADORES DE EMPRESA BANCO SANTANDER CHILE - ZONA CENTRO SUR","ACTIVO",NA,77,64,1945-09-07,"942000 ACTIVIDADES DE SINDICATOS","IPT TALCA",": 97036000-K BANCO SANTANDER CHILE",141,"Entre 101 y 200","Empresa",1945,9,7,76,"Entre 1900 a 1950","07"
"Maule",7010071,"SINDICATO NACIONAL DE EMPRESA SOCIEDAD COCA COLA EMBONOR S.A.(TALCA) Nº2","ACTIVO",NA,161,20,1970-11-22,NA,"IPT TALCA",": 96891720-K EMBONOR S.A.",181,"Entre 101 y 200","Empresa",1970,11,22,51,"Entre 1961 a 1970","07"
"Maule",7010103,"SINDICATO DE INDUSTRIAS ECASO S.A.","ACTIVO","2208600",8,1,1985-06-08,"293000 FABRICACIÓN DE PARTES, PIEZAS Y ACCESORIOS PARA VEHÍCULOS AUTOMOTORES","IPT TALCA",": 96623780-5 INDUSTRIAS ECASO SA",9,"40 o menos","Empresa",1985,6,8,36,"Entre 1981 a 1990","07"
"Maule",7010107,"SINDICATO Nº 1 DE EMPRESA COMPAÑIA NACIONAL DE CUEROS S.A. ""CONAC""","ACTIVO",NA,36,6,1985-10-17,NA,"IPT TALCA",": 79528870-8 COMPAÑIA NACIONAL DE CUEROS S.A.",42,"Entre 41 y 50","Empresa",1985,10,17,36,"Entre 1981 a 1990","07"
"Maule",7010110,"SINDICATO NACIONAL DE TRABAJADORES ORIENCOOP LIMITADA","ACTIVO","071-234309",50,97,1986-03-24,"641990 OTROS TIPOS DE INTERMEDIACIÓN MONETARIA N.C.P.","IPT TALCA",": 70010920-8 ORIENCOOP LTDA.",147,"Entre 101 y 200","Empresa",1986,3,24,36,"Entre 1981 a 1990","07"
"Maule",7010119,"SINDICATO Nº1 DE LA EMPRESA ELECTRICA COLBUN MACHICURA S.A. Y FILIALES","ACTIVO",NA,65,12,1987-05-20,"942000 ACTIVIDADES DE SINDICATOS","IPT TALCA",": 96505760-9 COLBUN S.A.",77,"Entre 51 y 100","Empresa",1987,5,20,34,"Entre 1981 a 1990","07"
"Maule",7010122,"SINDICATO DE TRABAJADORES DE EMPRESA COMERCIAL ROBERTO BECERRA Y COMPANIA LTDA.","ACTIVO",NA,14,1,1987-08-16,"161000 ASERRADO Y ACEPILLADURA DE MADERA","IPT TALCA",": 89375900-K COMERCIAL ROBERTO BECERRA Y CIA. LTDA.",15,"40 o menos","Empresa",1987,8,16,34,"Entre 1981 a 1990","07"
"Maule",7010123,"SINDICATO DE TRABAJADORES DE EMPRESA INDUSTRIA MADERERA PROSPERIDAD S.A.","ACTIVO",NA,28,5,1987-09-30,"942000 ACTIVIDADES DE SINDICATOS","IPT TALCA",": 85141100-3 MADERAS PROSPERIDAD LTDA",33,"40 o menos","Empresa",1987,9,30,34,"Entre 1981 a 1990","07"
"Maule",7010140,"SINDICATO DE TRABAJADORES DE EMPRESA ""NUEVA ESPERANZA""","ACTIVO",NA,13,0,1988-05-20,NA,"IPT TALCA",": 76041000-4 ARESTI CHILE WINE S.A.",13,"40 o menos","Empresa",1988,5,20,33,"Entre 1981 a 1990","07"
"Maule",7010181,"SINDICATO DE TRABAJADORES DE EMPRESA C Y D AGROFRUTA LTDA.,SANTA ESTER","ACTIVO",NA,7,2,1990-04-06,NA,"IPT TALCA",": 77618380-6 AGROFRUTA LTDA",9,"40 o menos","Empresa",1990,4,6,32,"Entre 1981 a 1990","07"
"Maule",7010188,"SINDICATO DE TRABAJADORES DE EMPRESA LICEO SAGRADOS CORAZONES,SAN JAVIER","ACTIVO",NA,11,36,1990-06-07,NA,"IPT TALCA",": 65246350-9 FUNDACION EDUCACIONAL LICEO SAGRADOS CORAZONES SAN JAVIER: 70015485-8 CONGREGACION RELIGIOSAS SAGRADOS CORAZON",47,"Entre 41 y 50","Empresa",1990,6,7,31,"Entre 1981 a 1990","07"
"Maule",7010193,"SINDICATO N° 1 DE TRABAJADORES AGUAS NUEVO SUR MAULE S.A.","ACTIVO",NA,94,2,1990-07-07,"360000 CAPTACIÓN, TRATAMIENTO Y DISTRIBUCIÓN DE AGUA","IPT TALCA",": 96963440-6 NUEVO SUR S.A.",96,"Entre 51 y 100","Empresa",1990,7,7,31,"Entre 1981 a 1990","07"
"Maule",7010201,"SINDICATO DE TRABAJADORES AGROFRUTA LTDA. HUERTOS BELLA UNION","ACTIVO",NA,37,0,1990-10-13,NA,"IPT TALCA",": 77618380-6 AGROFRUTA LTDA",37,"40 o menos","Empresa",1990,10,13,31,"Entre 1981 a 1990","07"
"Maule",7010218,"SINDICATO DE TRABAJADORES DE EMPRESA DEL PERSONAL RENTADO DEL CUERPO DE BOMBEROS TALCA","ACTIVO",NA,10,7,1991-09-06,NA,"IPT TALCA",": 82104800-1 CUERPO DE BOMBEROS DE TALCA",17,"40 o menos","Empresa",1991,9,6,30,"Entre 1991 a 2000","07"
"Maule",7010236,"SINDICATO DE TRABAJADORES DE EMPRESA ASOCIACION CANAL MAULE NORTE","ACTIVO",NA,30,0,1992-02-01,"942000 ACTIVIDADES DE SINDICATOS","IPT TALCA",": 82051900-0 ASOCIACION CANAL MAULE",30,"40 o menos","Empresa",1992,2,1,30,"Entre 1991 a 2000","07"
"Maule",7010246,"SINDICATO DE EMPRESA MULTITIENDAS CORONA S.A.,ESTABLECIMIENTO DE TALCA","ACTIVO","229050",6,23,1992-06-25,"942000 ACTIVIDADES DE SINDICATOS","IPT TALCA",": 83150900-7 MULTITIENDAS CORONA S.A.",29,"40 o menos","Empresa",1992,6,25,29,"Entre 1991 a 2000","07"
"Maule",7010252,"SINDICATO DE EMPRESA CASA DONOSO","ACTIVO",NA,20,6,1992-09-29,NA,"IPT TALCA",": 76066012-4 VIÑA CASA DONOSO SPA: 79937230-4 AGRICOLA SALVE S.A.",26,"40 o menos","Empresa",1992,9,29,29,"Entre 1991 a 2000","07"
"Maule",7010299,"SINDICATO DE TRABAJADORES INSPECTORES DE LA EMPRESA ASOCIACION GREMIAL DE BUSES INTERBUS","ACTIVO",NA,8,5,1995-07-21,"492250 TRANSPORTE DE PASAJEROS EN BUSES INTERURBANOS ","IPT TALCA",": 70971900-9 ASOC. GREMIAL BUSES INTERBUS",13,"40 o menos","Empresa",1995,7,21,26,"Entre 1991 a 2000","07"
"Maule",7010305,"SINDICATO DE TRABAJADORES ADMINISTRATIVOS Y TECNICOS DE LA EMPRESA NUEVOSUR S.A.","ACTIVO",NA,65,21,1995-09-02,"360000 CAPTACIÓN, TRATAMIENTO Y DISTRIBUCIÓN DE AGUA","IPT TALCA",": 96963440-6 NUEVO SUR S.A.",86,"Entre 51 y 100","Empresa",1995,9,2,26,"Entre 1991 a 2000","07"
"Maule",7020027,"SINDICATO Nº 1 CURTIEMBRE RUFINO MELERO S.A.","ACTIVO",NA,46,0,1980-06-23,"351030 DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA","IPT CURICO",": 91448000-0 CURTIEMBRE RUFINO MELERO S.A.",46,"Entre 41 y 50","Empresa",1980,6,23,41,"Entre 1971 a 1980","07"
"Maule",7020031,"SINDICATO DE EMPRESA JAIME SOLER E HIJOS S.A. FABRICA DE CECINAS","ACTIVO",NA,12,28,1972-12-26,NA,"IPT CURICO",": 80941800-6 JAIME SOLER E HIJOS S.A.",40,"40 o menos","Empresa",1972,12,26,49,"Entre 1971 a 1980","07"
"Maule",7020038,"SINDICATO NACIONAL DE LA COMPAÑIA NACIONAL DE FUERZA ELECTRICA S.A. (CONAFE) / COMPAÑIA GENERAL DE ELECTRICIDAD DISTRIBUICION S.A. (CGE D)","ACTIVO",NA,34,5,1968-10-26,NA,"IPT CURICO",": 99513400-4 CGE DISTRIBUCION S.A.",39,"40 o menos","Empresa",1968,10,26,53,"Entre 1961 a 1970","07"
"Maule",7020052,"SINDICATO DE EMPRESA ROCOFRUT","ACTIVO",NA,23,20,1985-02-18,"103000 ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS","IPT CURICO",": 84463900-7 ROCOFRUT S.A.",43,"Entre 41 y 50","Empresa",1985,2,18,37,"Entre 1981 a 1990","07"
"Maule",7020062,"SINDICATO DE TRABAJADORES DE LA EMPRESA CENTRO EDUCACIONAL MONSEÑOR MANUEL LARRAIN ERRAZURIZ","ACTIVO","075-310602",45,15,1989-06-16,NA,"IPT CURICO",": 75849200-1 FUNDACION EDUCACIONAL MONSEÑOR MANUEL LARRAIN",60,"Entre 51 y 100","Empresa",1989,6,16,32,"Entre 1981 a 1990","07"
"Maule",7020065,"SINDICATO DE trabajadores de la EMPRESA copefrut s.a.","ACTIVO",NA,102,42,1985-02-18,"103000 ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS","IPT CURICO",": 81836000-2 COPEFRUT S.A.",144,"Entre 101 y 200","Empresa",1985,2,18,37,"Entre 1981 a 1990","07"
"Maule",7020071,"SINDICATO DE TRABAJADORES DEl INSTITUTO POLITECNICO SUPERIOR ""JUAN TERRIER DALLY""","ACTIVO",NA,33,28,1990-04-11,NA,"IPT CURICO",": 82067200-3 INSTITUTO DE EDUCACION RURAL",61,"Entre 51 y 100","Empresa",1990,4,11,32,"Entre 1981 a 1990","07"
